index,bonusPointsEarned,bonusPointsEarnedReason,pointsEarned,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId,id,CreatedDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,purchaseDate
30,300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",650.0,10.0,FINISHED,10.00,5ff370c562fde912123a5e0e,5ff371030a7214ada10005a5,2021-01-04 12:48:19.000,2021-01-04 12:48:19.000,2021-01-04 12:48:20.000,2021-01-04 12:48:20.000,2021-01-04 12:48:20.000,2020-12-19 17:00:00
30,300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",650.0,10.0,FINISHED,10.00,5ff370c562fde912123a5e0e,5ff371030a7214ada10005a5,2021-01-04 12:48:19.000,2021-01-04 12:48:19.000,2021-01-04 12:48:20.000,2021-01-04 12:48:20.000,2021-01-04 12:48:20.000,2020-12-19 17:00:00
30,300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",650.0,10.0,FINISHED,10.00,5ff370c562fde912123a5e0e,5ff371030a7214ada10005a5,2021-01-04 12:48:19.000,2021-01-04 12:48:19.000,2021-01-04 12:48:20.000,2021-01-04 12:48:20.000,2021-01-04 12:48:20.000,2020-12-19 17:00:00
31,5.0,All-receipts receipt bonus,55.0,1.0,FINISHED,0.99,5ff36d0362fde912123a5535,5ff36dcc0a720f05230005b1,2021-01-04 12:34:36.000,2021-01-04 12:34:36.000,2021-01-04 12:34:36.000,2021-01-04 12:34:36.000,2021-01-04 12:34:36.000,2021-01-04 12:34:36
32,,,500.0,9.0,FINISHED,89.91,5ff36be7135e7011bcb856d3,5ff36c750a7214ada100058f,2021-01-04 12:28:53.000,2021-01-04 12:28:53.000,2021-01-04 12:28:54.000,2021-01-04 12:28:54.000,2021-01-04 12:28:54.000,2021-01-03 12:28:53
32,,,500.0,9.0,FINISHED,89.91,5ff36be7135e7011bcb856d3,5ff36c750a7214ada100058f,2021-01-04 12:28:53.000,2021-01-04 12:28:53.000,2021-01-04 12:28:54.000,2021-01-04 12:28:54.000,2021-01-04 12:28:54.000,2021-01-03 12:28:53
32,,,500.0,9.0,FINISHED,89.91,5ff36be7135e7011bcb856d3,5ff36c750a7214ada100058f,2021-01-04 12:28:53.000,2021-01-04 12:28:53.000,2021-01-04 12:28:54.000,2021-01-04 12:28:54.000,2021-01-04 12:28:54.000,2021-01-03 12:28:53
32,,,500.0,9.0,FINISHED,89.91,5ff36be7135e7011bcb856d3,5ff36c750a7214ada100058f,2021-01-04 12:28:53.000,2021-01-04 12:28:53.000,2021-01-04 12:28:54.000,2021-01-04 12:28:54.000,2021-01-04 12:28:54.000,2021-01-03 12:28:53
32,,,500.0,9.0,FINISHED,89.91,5ff36be7135e7011bcb856d3,5ff36c750a7214ada100058f,2021-01-04 12:28:53.000,2021-01-04 12:28:53.000,2021-01-04 12:28:54.000,2021-01-04 12:28:54.000,2021-01-04 12:28:54.000,2021-01-03 12:28:53
32,,,500.0,9.0,FINISHED,89.91,5ff36be7135e7011bcb856d3,5ff36c750a7214ada100058f,2021-01-04 12:28:53.000,2021-01-04 12:28:53.000,2021-01-04 12:28:54.000,2021-01-04 12:28:54.000,2021-01-04 12:28:54.000,2021-01-03 12:28:53
32,,,500.0,9.0,FINISHED,89.91,5ff36be7135e7011bcb856d3,5ff36c750a7214ada100058f,2021-01-04 12:28:53.000,2021-01-04 12:28:53.000,2021-01-04 12:28:54.000,2021-01-04 12:28:54.000,2021-01-04 12:28:54.000,2021-01-03 12:28:53
32,,,500.0,9.0,FINISHED,89.91,5ff36be7135e7011bcb856d3,5ff36c750a7214ada100058f,2021-01-04 12:28:53.000,2021-01-04 12:28:53.000,2021-01-04 12:28:54.000,2021-01-04 12:28:54.000,2021-01-04 12:28:54.000,2021-01-03 12:28:53
32,,,500.0,9.0,FINISHED,89.91,5ff36be7135e7011bcb856d3,5ff36c750a7214ada100058f,2021-01-04 12:28:53.000,2021-01-04 12:28:53.000,2021-01-04 12:28:54.000,2021-01-04 12:28:54.000,2021-01-04 12:28:54.000,2021-01-03 12:28:53
33,45.0,COMPLETE_PARTNER_RECEIPT,50.0,1.0,FINISHED,1.00,54943462e4b07e684157a532,5ff36d860a720f05230005a7,2021-01-04 12:33:26.000,2021-01-04 12:33:26.000,2021-01-04 12:33:26.000,2021-01-04 12:33:26.000,2021-01-04 12:33:26.000,2021-01-03 12:33:26
34,45.0,COMPLETE_PARTNER_RECEIPT,50.0,1.0,FINISHED,1.00,5ff36d0362fde912123a5535,5ff36d9f0a720f05230005ab,2021-01-04 12:33:51.000,2021-01-04 12:33:51.000,2021-01-04 12:33:51.000,2021-01-04 12:33:51.000,2021-01-04 12:33:51.000,2020-12-19 12:33:51
35,,,250.0,5.0,FINISHED,49.95,5ff36a3862fde912123a4460,5ff36adb0a720f0523000590,2021-01-04 12:22:03.000,2021-01-04 12:22:03.000,2021-01-04 12:22:04.000,2021-01-04 12:22:04.000,2021-01-04 12:22:04.000,2020-12-29 23:00:00
35,,,250.0,5.0,FINISHED,49.95,5ff36a3862fde912123a4460,5ff36adb0a720f0523000590,2021-01-04 12:22:03.000,2021-01-04 12:22:03.000,2021-01-04 12:22:04.000,2021-01-04 12:22:04.000,2021-01-04 12:22:04.000,2020-12-29 23:00:00
35,,,250.0,5.0,FINISHED,49.95,5ff36a3862fde912123a4460,5ff36adb0a720f0523000590,2021-01-04 12:22:03.000,2021-01-04 12:22:03.000,2021-01-04 12:22:04.000,2021-01-04 12:22:04.000,2021-01-04 12:22:04.000,2020-12-29 23:00:00
35,,,250.0,5.0,FINISHED,49.95,5ff36a3862fde912123a4460,5ff36adb0a720f0523000590,2021-01-04 12:22:03.000,2021-01-04 12:22:03.000,2021-01-04 12:22:04.000,2021-01-04 12:22:04.000,2021-01-04 12:22:04.000,2020-12-29 23:00:00
35,,,250.0,5.0,FINISHED,49.95,5ff36a3862fde912123a4460,5ff36adb0a720f0523000590,2021-01-04 12:22:03.000,2021-01-04 12:22:03.000,2021-01-04 12:22:04.000,2021-01-04 12:22:04.000,2021-01-04 12:22:04.000,2020-12-29 23:00:00
36,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.00,5ff36d0362fde912123a5535,5ff36da00a7214ada100059b,2021-01-04 12:33:52.000,2021-01-04 12:33:52.000,2021-01-04 12:33:52.000,2021-01-04 12:33:52.000,2021-01-04 12:33:52.000,2021-01-03 12:33:52
37,5.0,All-receipts receipt bonus,355.0,9.0,FINISHED,89.91,5ff36d0362fde912123a5535,5ff36dc40a7214ada100059f,2021-01-04 12:34:28.000,2021-01-04 12:34:28.000,2021-01-04 12:34:28.000,2021-01-04 12:34:28.000,2021-01-04 12:34:28.000,2021-01-03 12:34:28
37,5.0,All-receipts receipt bonus,355.0,9.0,FINISHED,89.91,5ff36d0362fde912123a5535,5ff36dc40a7214ada100059f,2021-01-04 12:34:28.000,2021-01-04 12:34:28.000,2021-01-04 12:34:28.000,2021-01-04 12:34:28.000,2021-01-04 12:34:28.000,2021-01-03 12:34:28
37,5.0,All-receipts receipt bonus,355.0,9.0,FINISHED,89.91,5ff36d0362fde912123a5535,5ff36dc40a7214ada100059f,2021-01-04 12:34:28.000,2021-01-04 12:34:28.000,2021-01-04 12:34:28.000,2021-01-04 12:34:28.000,2021-01-04 12:34:28.000,2021-01-03 12:34:28
37,5.0,All-receipts receipt bonus,355.0,9.0,FINISHED,89.91,5ff36d0362fde912123a5535,5ff36dc40a7214ada100059f,2021-01-04 12:34:28.000,2021-01-04 12:34:28.000,2021-01-04 12:34:28.000,2021-01-04 12:34:28.000,2021-01-04 12:34:28.000,2021-01-03 12:34:28
37,5.0,All-receipts receipt bonus,355.0,9.0,FINISHED,89.91,5ff36d0362fde912123a5535,5ff36dc40a7214ada100059f,2021-01-04 12:34:28.000,2021-01-04 12:34:28.000,2021-01-04 12:34:28.000,2021-01-04 12:34:28.000,2021-01-04 12:34:28.000,2021-01-03 12:34:28
37,5.0,All-receipts receipt bonus,355.0,9.0,FINISHED,89.91,5ff36d0362fde912123a5535,5ff36dc40a7214ada100059f,2021-01-04 12:34:28.000,2021-01-04 12:34:28.000,2021-01-04 12:34:28.000,2021-01-04 12:34:28.000,2021-01-04 12:34:28.000,2021-01-03 12:34:28
37,5.0,All-receipts receipt bonus,355.0,9.0,FINISHED,89.91,5ff36d0362fde912123a5535,5ff36dc40a7214ada100059f,2021-01-04 12:34:28.000,2021-01-04 12:34:28.000,2021-01-04 12:34:28.000,2021-01-04 12:34:28.000,2021-01-04 12:34:28.000,2021-01-03 12:34:28
37,5.0,All-receipts receipt bonus,355.0,9.0,FINISHED,89.91,5ff36d0362fde912123a5535,5ff36dc40a7214ada100059f,2021-01-04 12:34:28.000,2021-01-04 12:34:28.000,2021-01-04 12:34:28.000,2021-01-04 12:34:28.000,2021-01-04 12:34:28.000,2021-01-03 12:34:28
37,5.0,All-receipts receipt bonus,355.0,9.0,FINISHED,89.91,5ff36d0362fde912123a5535,5ff36dc40a7214ada100059f,2021-01-04 12:34:28.000,2021-01-04 12:34:28.000,2021-01-04 12:34:28.000,2021-01-04 12:34:28.000,2021-01-04 12:34:28.000,2021-01-03 12:34:28
38,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",600.0,9.0,FINISHED,89.91,5ff370c562fde912123a5e0e,5ff3710b0a7214ada10005a7,2021-01-04 12:48:27.000,2021-01-04 12:48:27.000,2021-01-04 12:48:28.000,2021-01-04 12:48:28.000,2021-01-04 12:48:28.000,2021-01-03 12:48:27
38,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",600.0,9.0,FINISHED,89.91,5ff370c562fde912123a5e0e,5ff3710b0a7214ada10005a7,2021-01-04 12:48:27.000,2021-01-04 12:48:27.000,2021-01-04 12:48:28.000,2021-01-04 12:48:28.000,2021-01-04 12:48:28.000,2021-01-03 12:48:27
38,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",600.0,9.0,FINISHED,89.91,5ff370c562fde912123a5e0e,5ff3710b0a7214ada10005a7,2021-01-04 12:48:27.000,2021-01-04 12:48:27.000,2021-01-04 12:48:28.000,2021-01-04 12:48:28.000,2021-01-04 12:48:28.000,2021-01-03 12:48:27
38,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",600.0,9.0,FINISHED,89.91,5ff370c562fde912123a5e0e,5ff3710b0a7214ada10005a7,2021-01-04 12:48:27.000,2021-01-04 12:48:27.000,2021-01-04 12:48:28.000,2021-01-04 12:48:28.000,2021-01-04 12:48:28.000,2021-01-03 12:48:27
38,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",600.0,9.0,FINISHED,89.91,5ff370c562fde912123a5e0e,5ff3710b0a7214ada10005a7,2021-01-04 12:48:27.000,2021-01-04 12:48:27.000,2021-01-04 12:48:28.000,2021-01-04 12:48:28.000,2021-01-04 12:48:28.000,2021-01-03 12:48:27
38,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",600.0,9.0,FINISHED,89.91,5ff370c562fde912123a5e0e,5ff3710b0a7214ada10005a7,2021-01-04 12:48:27.000,2021-01-04 12:48:27.000,2021-01-04 12:48:28.000,2021-01-04 12:48:28.000,2021-01-04 12:48:28.000,2021-01-03 12:48:27
38,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",600.0,9.0,FINISHED,89.91,5ff370c562fde912123a5e0e,5ff3710b0a7214ada10005a7,2021-01-04 12:48:27.000,2021-01-04 12:48:27.000,2021-01-04 12:48:28.000,2021-01-04 12:48:28.000,2021-01-04 12:48:28.000,2021-01-03 12:48:27
38,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",600.0,9.0,FINISHED,89.91,5ff370c562fde912123a5e0e,5ff3710b0a7214ada10005a7,2021-01-04 12:48:27.000,2021-01-04 12:48:27.000,2021-01-04 12:48:28.000,2021-01-04 12:48:28.000,2021-01-04 12:48:28.000,2021-01-03 12:48:27
38,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",600.0,9.0,FINISHED,89.91,5ff370c562fde912123a5e0e,5ff3710b0a7214ada10005a7,2021-01-04 12:48:27.000,2021-01-04 12:48:27.000,2021-01-04 12:48:28.000,2021-01-04 12:48:28.000,2021-01-04 12:48:28.000,2021-01-03 12:48:27
39,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1750.0,1.0,FINISHED,10.00,5ff36d78135e7011bcb86488,5ff36d780a7214ada1000593,2021-01-04 12:33:12.000,2021-01-04 12:33:12.000,2021-01-04 12:33:14.000,2021-01-04 12:33:14.000,2021-01-04 12:33:14.000,2021-01-04 12:33:12
40,45.0,COMPLETE_PARTNER_RECEIPT,350.0,1.0,FINISHED,1.00,5ff370c562fde912123a5e0e,5ff371410a7214ada10005ba,2021-01-04 12:49:21.000,2021-01-04 12:49:21.000,2021-01-04 12:49:21.000,2021-01-04 12:49:21.000,2021-01-04 12:49:21.000,2021-01-03 12:49:21
41,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.00,54943462e4b07e684157a532,5ff36c8b0a720f05230005a1,2021-01-04 12:29:15.000,2021-01-04 12:29:15.000,2021-01-04 12:29:17.000,2021-01-04 12:29:17.000,2021-01-04 12:29:17.000,2021-01-03 12:29:15
42,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,5.0,FINISHED,25.00,5ff36be7135e7011bcb856d3,5ff36c550a7214ada1000588,2021-01-04 12:28:21.000,2021-01-04 12:28:21.000,2021-01-04 12:28:21.000,2021-01-04 12:28:21.000,2021-01-04 12:28:21.000,2020-12-31 23:00:00
42,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,5.0,FINISHED,25.00,5ff36be7135e7011bcb856d3,5ff36c550a7214ada1000588,2021-01-04 12:28:21.000,2021-01-04 12:28:21.000,2021-01-04 12:28:21.000,2021-01-04 12:28:21.000,2021-01-04 12:28:21.000,2020-12-31 23:00:00
42,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,5.0,FINISHED,25.00,5ff36be7135e7011bcb856d3,5ff36c550a7214ada1000588,2021-01-04 12:28:21.000,2021-01-04 12:28:21.000,2021-01-04 12:28:21.000,2021-01-04 12:28:21.000,2021-01-04 12:28:21.000,2020-12-31 23:00:00
42,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,5.0,FINISHED,25.00,5ff36be7135e7011bcb856d3,5ff36c550a7214ada1000588,2021-01-04 12:28:21.000,2021-01-04 12:28:21.000,2021-01-04 12:28:21.000,2021-01-04 12:28:21.000,2021-01-04 12:28:21.000,2020-12-31 23:00:00
42,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,5.0,FINISHED,25.00,5ff36be7135e7011bcb856d3,5ff36c550a7214ada1000588,2021-01-04 12:28:21.000,2021-01-04 12:28:21.000,2021-01-04 12:28:21.000,2021-01-04 12:28:21.000,2021-01-04 12:28:21.000,2020-12-31 23:00:00
43,5.0,All-receipts receipt bonus,55.0,9.0,FINISHED,89.91,5ff36a3862fde912123a4460,5ff36acb0a720f052300058d,2021-01-04 12:21:47.000,2021-01-04 12:21:47.000,2021-01-04 12:21:48.000,2021-01-04 12:21:48.000,2021-01-04 12:21:48.000,2021-01-03 12:21:47
43,5.0,All-receipts receipt bonus,55.0,9.0,FINISHED,89.91,5ff36a3862fde912123a4460,5ff36acb0a720f052300058d,2021-01-04 12:21:47.000,2021-01-04 12:21:47.000,2021-01-04 12:21:48.000,2021-01-04 12:21:48.000,2021-01-04 12:21:48.000,2021-01-03 12:21:47
43,5.0,All-receipts receipt bonus,55.0,9.0,FINISHED,89.91,5ff36a3862fde912123a4460,5ff36acb0a720f052300058d,2021-01-04 12:21:47.000,2021-01-04 12:21:47.000,2021-01-04 12:21:48.000,2021-01-04 12:21:48.000,2021-01-04 12:21:48.000,2021-01-03 12:21:47
43,5.0,All-receipts receipt bonus,55.0,9.0,FINISHED,89.91,5ff36a3862fde912123a4460,5ff36acb0a720f052300058d,2021-01-04 12:21:47.000,2021-01-04 12:21:47.000,2021-01-04 12:21:48.000,2021-01-04 12:21:48.000,2021-01-04 12:21:48.000,2021-01-03 12:21:47
43,5.0,All-receipts receipt bonus,55.0,9.0,FINISHED,89.91,5ff36a3862fde912123a4460,5ff36acb0a720f052300058d,2021-01-04 12:21:47.000,2021-01-04 12:21:47.000,2021-01-04 12:21:48.000,2021-01-04 12:21:48.000,2021-01-04 12:21:48.000,2021-01-03 12:21:47
43,5.0,All-receipts receipt bonus,55.0,9.0,FINISHED,89.91,5ff36a3862fde912123a4460,5ff36acb0a720f052300058d,2021-01-04 12:21:47.000,2021-01-04 12:21:47.000,2021-01-04 12:21:48.000,2021-01-04 12:21:48.000,2021-01-04 12:21:48.000,2021-01-03 12:21:47
43,5.0,All-receipts receipt bonus,55.0,9.0,FINISHED,89.91,5ff36a3862fde912123a4460,5ff36acb0a720f052300058d,2021-01-04 12:21:47.000,2021-01-04 12:21:47.000,2021-01-04 12:21:48.000,2021-01-04 12:21:48.000,2021-01-04 12:21:48.000,2021-01-03 12:21:47
43,5.0,All-receipts receipt bonus,55.0,9.0,FINISHED,89.91,5ff36a3862fde912123a4460,5ff36acb0a720f052300058d,2021-01-04 12:21:47.000,2021-01-04 12:21:47.000,2021-01-04 12:21:48.000,2021-01-04 12:21:48.000,2021-01-04 12:21:48.000,2021-01-03 12:21:47
43,5.0,All-receipts receipt bonus,55.0,9.0,FINISHED,89.91,5ff36a3862fde912123a4460,5ff36acb0a720f052300058d,2021-01-04 12:21:47.000,2021-01-04 12:21:47.000,2021-01-04 12:21:48.000,2021-01-04 12:21:48.000,2021-01-04 12:21:48.000,2021-01-03 12:21:47
44,5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,49.95,5ff370c562fde912123a5e0e,5ff371450a7214ada10005bd,2021-01-04 12:49:25.000,2021-01-04 12:49:25.000,2021-01-04 12:49:26.000,2021-01-04 12:49:26.000,2021-01-04 12:49:26.000,2020-12-23 23:00:00
44,5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,49.95,5ff370c562fde912123a5e0e,5ff371450a7214ada10005bd,2021-01-04 12:49:25.000,2021-01-04 12:49:25.000,2021-01-04 12:49:26.000,2021-01-04 12:49:26.000,2021-01-04 12:49:26.000,2020-12-23 23:00:00
44,5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,49.95,5ff370c562fde912123a5e0e,5ff371450a7214ada10005bd,2021-01-04 12:49:25.000,2021-01-04 12:49:25.000,2021-01-04 12:49:26.000,2021-01-04 12:49:26.000,2021-01-04 12:49:26.000,2020-12-23 23:00:00
44,5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,49.95,5ff370c562fde912123a5e0e,5ff371450a7214ada10005bd,2021-01-04 12:49:25.000,2021-01-04 12:49:25.000,2021-01-04 12:49:26.000,2021-01-04 12:49:26.000,2021-01-04 12:49:26.000,2020-12-23 23:00:00
44,5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,49.95,5ff370c562fde912123a5e0e,5ff371450a7214ada10005bd,2021-01-04 12:49:25.000,2021-01-04 12:49:25.000,2021-01-04 12:49:26.000,2021-01-04 12:49:26.000,2021-01-04 12:49:26.000,2020-12-23 23:00:00
45,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",225.0,5.0,FINISHED,25.00,5ff36d0362fde912123a5535,5ff36d9d0a720f05230005aa,2021-01-04 12:33:49.000,2021-01-04 12:33:49.000,2021-01-04 12:33:49.000,2021-01-04 12:33:49.000,2021-01-04 12:33:49.000,2020-12-31 23:00:00
45,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",225.0,5.0,FINISHED,25.00,5ff36d0362fde912123a5535,5ff36d9d0a720f05230005aa,2021-01-04 12:33:49.000,2021-01-04 12:33:49.000,2021-01-04 12:33:49.000,2021-01-04 12:33:49.000,2021-01-04 12:33:49.000,2020-12-31 23:00:00
45,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",225.0,5.0,FINISHED,25.00,5ff36d0362fde912123a5535,5ff36d9d0a720f05230005aa,2021-01-04 12:33:49.000,2021-01-04 12:33:49.000,2021-01-04 12:33:49.000,2021-01-04 12:33:49.000,2021-01-04 12:33:49.000,2020-12-31 23:00:00
45,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",225.0,5.0,FINISHED,25.00,5ff36d0362fde912123a5535,5ff36d9d0a720f05230005aa,2021-01-04 12:33:49.000,2021-01-04 12:33:49.000,2021-01-04 12:33:49.000,2021-01-04 12:33:49.000,2021-01-04 12:33:49.000,2020-12-31 23:00:00
45,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",225.0,5.0,FINISHED,25.00,5ff36d0362fde912123a5535,5ff36d9d0a720f05230005aa,2021-01-04 12:33:49.000,2021-01-04 12:33:49.000,2021-01-04 12:33:49.000,2021-01-04 12:33:49.000,2021-01-04 12:33:49.000,2020-12-31 23:00:00
46,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",275.0,5.0,FINISHED,25.00,5ff36be7135e7011bcb856d3,5ff36c590a7214ada1000589,2021-01-04 12:28:25.000,2021-01-04 12:28:25.000,2021-01-04 12:28:25.000,2021-01-04 12:28:25.000,2021-01-04 12:28:25.000,2020-12-29 23:00:00
46,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",275.0,5.0,FINISHED,25.00,5ff36be7135e7011bcb856d3,5ff36c590a7214ada1000589,2021-01-04 12:28:25.000,2021-01-04 12:28:25.000,2021-01-04 12:28:25.000,2021-01-04 12:28:25.000,2021-01-04 12:28:25.000,2020-12-29 23:00:00
46,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",275.0,5.0,FINISHED,25.00,5ff36be7135e7011bcb856d3,5ff36c590a7214ada1000589,2021-01-04 12:28:25.000,2021-01-04 12:28:25.000,2021-01-04 12:28:25.000,2021-01-04 12:28:25.000,2021-01-04 12:28:25.000,2020-12-29 23:00:00
46,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",275.0,5.0,FINISHED,25.00,5ff36be7135e7011bcb856d3,5ff36c590a7214ada1000589,2021-01-04 12:28:25.000,2021-01-04 12:28:25.000,2021-01-04 12:28:25.000,2021-01-04 12:28:25.000,2021-01-04 12:28:25.000,2020-12-29 23:00:00
46,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",275.0,5.0,FINISHED,25.00,5ff36be7135e7011bcb856d3,5ff36c590a7214ada1000589,2021-01-04 12:28:25.000,2021-01-04 12:28:25.000,2021-01-04 12:28:25.000,2021-01-04 12:28:25.000,2021-01-04 12:28:25.000,2020-12-29 23:00:00
47,25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,1.0,FINISHED,1.00,5964eb07e4b03efd0c0f267b,5ff29be20a7214ada1000571,2021-01-03 21:38:58.000,2021-01-03 21:38:58.000,2021-01-03 21:39:06.000,2021-01-03 21:39:09.000,2021-01-03 21:39:06.000,2021-01-02 17:00:00
48,25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,1.0,FINISHED,28.57,5c3388caea88e15513a95069,5ff3416f0a7214ada1000576,2021-01-04 09:25:19.000,2021-01-04 09:25:19.000,2021-01-04 09:25:19.000,2021-01-04 09:25:19.000,2021-01-04 09:25:19.000,2021-01-03 17:00:00
49,5.0,All-receipts receipt bonus,5.0,4.0,FINISHED,18.20,5ff36be7135e7011bcb856d3,5ff36c6d0a720f0523000597,2021-01-04 12:28:45.000,2021-01-04 12:28:45.000,2021-01-04 12:28:45.000,2021-01-04 12:28:45.000,2021-01-04 12:28:45.000,2021-01-03 12:28:45
49,5.0,All-receipts receipt bonus,5.0,4.0,FINISHED,18.20,5ff36be7135e7011bcb856d3,5ff36c6d0a720f0523000597,2021-01-04 12:28:45.000,2021-01-04 12:28:45.000,2021-01-04 12:28:45.000,2021-01-04 12:28:45.000,2021-01-04 12:28:45.000,2021-01-03 12:28:45
49,5.0,All-receipts receipt bonus,5.0,4.0,FINISHED,18.20,5ff36be7135e7011bcb856d3,5ff36c6d0a720f0523000597,2021-01-04 12:28:45.000,2021-01-04 12:28:45.000,2021-01-04 12:28:45.000,2021-01-04 12:28:45.000,2021-01-04 12:28:45.000,2021-01-03 12:28:45
49,5.0,All-receipts receipt bonus,5.0,4.0,FINISHED,18.20,5ff36be7135e7011bcb856d3,5ff36c6d0a720f0523000597,2021-01-04 12:28:45.000,2021-01-04 12:28:45.000,2021-01-04 12:28:45.000,2021-01-04 12:28:45.000,2021-01-04 12:28:45.000,2021-01-03 12:28:45
50,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",100.0,1.0,FINISHED,1.00,5ff36a3862fde912123a4460,5ff36a830a7214ada100057b,2021-01-04 12:20:35.000,2021-01-04 12:20:35.000,2021-01-04 12:20:36.000,2021-01-04 12:20:36.000,2021-01-04 12:20:36.000,2020-12-19 12:20:35
51,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250.0,1.0,FINISHED,10.00,5ff36be7135e7011bcb856d3,5ff36c570a720f0523000593,2021-01-04 12:28:23.000,2021-01-04 12:28:23.000,2021-01-04 12:28:23.000,2021-01-04 12:28:23.000,2021-01-04 12:28:23.000,2021-01-03 12:28:23
52,,,350.0,1.0,FINISHED,10.00,5ff370c562fde912123a5e0e,5ff3713c0a7214ada10005b6,2021-01-04 12:49:16.000,2021-01-04 12:49:16.000,2021-01-04 12:49:16.000,2021-01-04 12:49:16.000,2021-01-04 12:49:16.000,2021-01-03 12:49:16
53,45.0,COMPLETE_PARTNER_RECEIPT,100.0,1.0,FINISHED,0.99,5ff370c562fde912123a5e0e,5ff371130a7214ada10005aa,2021-01-04 12:48:35.000,2021-01-04 12:48:35.000,2021-01-04 12:48:36.000,2021-01-04 12:48:36.000,2021-01-04 12:48:36.000,2021-01-04 12:48:35
54,500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",500.0,5.0,FINISHED,49.95,5ff370c562fde912123a5e0e,5ff370f00a7214ada10005a3,2021-01-04 12:48:00.000,2021-01-04 12:48:00.000,2021-01-04 12:48:01.000,2021-01-04 12:48:01.000,2021-01-04 12:48:01.000,2020-12-20 17:00:00
54,500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",500.0,5.0,FINISHED,49.95,5ff370c562fde912123a5e0e,5ff370f00a7214ada10005a3,2021-01-04 12:48:00.000,2021-01-04 12:48:00.000,2021-01-04 12:48:01.000,2021-01-04 12:48:01.000,2021-01-04 12:48:01.000,2020-12-20 17:00:00
